"DATE","PRCP","TMAX","TMIN","RAIN"
"1951-06-27",0,81,48,"FALSE"
"1951-06-28",0,87,51,"FALSE"
"1951-06-29",0,92,55,"FALSE"
"1951-06-30",0,90,54,"FALSE"
"1951-07-01",0,73,53,"FALSE"
"1951-07-02",0,79,53,"FALSE"
"1951-07-03",0,67,53,"FALSE"
"1951-07-04",0,65,52,"FALSE"
"1951-07-05",0.25,67,47,"TRUE"
"1951-07-06",0.06,70,51,"TRUE"
"1951-07-07",0,74,48,"FALSE"
"1951-07-08",0,73,54,"FALSE"
"1951-07-09",0,73,53,"FALSE"
"1951-07-10",0,84,53,"FALSE"
"1951-07-11",0,95,58,"FALSE"
"1951-07-12",0,96,58,"FALSE"
"1951-07-13",0,73,56,"FALSE"
"1951-07-14",0,78,54,"FALSE"
"1951-07-15",0,81,55,"FALSE"
"1951-07-16",0,83,54,"FALSE"
"1951-07-17",0,76,55,"FALSE"
"1951-07-18",0,76,54,"FALSE"
"1951-07-19",0,74,50,"FALSE"
"1951-07-20",0,74,53,"FALSE"
"1951-07-21",0,79,48,"FALSE"
"1951-07-22",0,82,52,"FALSE"
"1951-07-23",0,80,50,"FALSE"
"1951-07-24",0,72,54,"FALSE"
"1951-07-25",0,66,55,"FALSE"
"1951-07-26",0,72,55,"FALSE"
"1951-07-27",0,78,47,"FALSE"
"1951-07-28",0,73,51,"FALSE"
"1951-07-29",0,75,51,"FALSE"
"1951-07-30",0,79,48,"FALSE"
"1951-07-31",0,80,48,"FALSE"
"1951-08-01",0,78,51,"FALSE"
"1951-08-02",0,76,51,"FALSE"
"1951-08-03",0,70,53,"FALSE"
"1951-08-04",0,75,52,"FALSE"
"1951-08-05",0,75,50,"FALSE"
"1951-08-06",0,78,50,"FALSE"
"1951-08-07",0,80,49,"FALSE"
"1951-08-08",0,72,52,"FALSE"
"1951-08-09",0,66,55,"FALSE"
"1951-08-10",0,63,55,"FALSE"
"1951-08-11",0,69,53,"FALSE"
"1951-08-12",0,73,55,"FALSE"
"1951-08-13",0,73,52,"FALSE"
"1951-08-14",0,79,47,"FALSE"
"1951-08-15",0,79,51,"FALSE"
"1951-08-16",0,77,54,"FALSE"
"1951-08-17",0,77,45,"FALSE"
"1951-08-18",0,79,47,"FALSE"
"1951-08-19",0,81,48,"FALSE"
"1951-08-20",0,83,55,"FALSE"
"1951-08-21",0,85,51,"FALSE"
"1951-08-22",0,73,50,"FALSE"
"1951-08-23",0,71,48,"FALSE"
"1951-08-24",0,76,45,"FALSE"
"1951-08-25",0,71,47,"FALSE"
"1951-08-26",0,71,47,"FALSE"
"1951-08-27",0.76,64,47,"TRUE"
"1951-08-28",0.2,57,48,"TRUE"
"1951-08-29",0.01,66,44,"TRUE"
"1951-08-30",0.05,64,50,"TRUE"
"1951-08-31",0,70,47,"FALSE"
"1951-09-01",0,66,47,"FALSE"
"1951-09-02",0,68,47,"FALSE"
"1951-09-03",0,79,50,"FALSE"
"1951-09-04",0,82,54,"FALSE"
"1951-09-05",0,76,50,"FALSE"
"1951-09-06",0,67,50,"FALSE"
"1951-09-07",0.19,65,53,"TRUE"
"1951-09-08",0,68,54,"FALSE"
"1951-09-09",0,72,45,"FALSE"
"1951-09-10",0.03,65,51,"TRUE"
"1951-09-11",0,67,48,"FALSE"
"1951-09-12",0,70,45,"FALSE"
"1951-09-13",0,77,50,"FALSE"
"1951-09-14",0,87,56,"FALSE"
"1951-09-15",0,87,47,"FALSE"
"1951-09-16",0,78,50,"FALSE"
"1951-09-17",0,73,49,"FALSE"
"1951-09-18",0,65,48,"FALSE"
"1951-09-19",0.01,69,45,"TRUE"
"1951-09-20",0,74,46,"FALSE"
"1951-09-21",0,75,43,"FALSE"
"1951-09-22",0,69,43,"FALSE"
"1951-09-23",0,61,47,"FALSE"
"1951-09-24",0.32,57,51,"TRUE"
"1951-09-25",0.06,60,44,"TRUE"
"1951-09-26",0,60,40,"FALSE"
"1951-09-27",0.24,57,46,"TRUE"
"1951-09-28",0.1,63,51,"TRUE"
"1951-09-29",0.92,64,54,"TRUE"
"1951-09-30",0.16,63,54,"TRUE"
"1951-10-01",0.38,69,53,"TRUE"
"1951-10-02",0.67,60,53,"TRUE"
"1951-10-03",0.13,62,47,"TRUE"
"1951-10-04",0,62,42,"FALSE"
"1951-10-05",0.02,59,44,"TRUE"
"1951-10-06",0.14,63,53,"TRUE"
"1951-10-07",0,75,51,"FALSE"
"1951-10-08",0,80,53,"FALSE"
"1951-10-09",0,69,49,"FALSE"
"1951-10-10",0.05,58,49,"TRUE"
"1951-10-11",0.08,64,50,"TRUE"
"1951-10-12",0.05,59,50,"TRUE"
"1951-10-13",0.19,60,50,"TRUE"
"1951-10-14",0.24,58,42,"TRUE"
"1951-10-15",0.93,49,40,"TRUE"
"1951-10-16",0.04,54,39,"TRUE"
"1951-10-17",0.3,47,38,"TRUE"
"1951-10-18",0.45,59,44,"TRUE"
"1951-10-19",0.77,59,50,"TRUE"
"1951-10-20",0.06,55,44,"TRUE"
"1951-10-21",0.27,48,42,"TRUE"
"1951-10-22",0.43,50,39,"TRUE"
"1951-10-23",0.01,52,45,"TRUE"
"1951-10-24",0.02,55,42,"TRUE"
"1951-10-25",0,54,40,"FALSE"
"1951-10-26",0,54,33,"FALSE"
"1951-10-27",0,57,34,"FALSE"
"1951-10-28",0.28,55,37,"TRUE"
"1951-10-29",0.36,49,36,"TRUE"
"1951-10-30",0,49,32,"FALSE"
"1951-10-31",0,49,35,"FALSE"
"1951-11-01",0,53,32,"FALSE"
"1951-11-02",0,54,34,"FALSE"
"1951-11-03",0.59,57,42,"TRUE"
"1951-11-04",0,54,41,"FALSE"
"1951-11-05",0,57,37,"FALSE"
"1951-11-06",0.05,53,41,"TRUE"
"1951-11-07",0.01,56,44,"TRUE"
"1951-11-08",0,53,42,"FALSE"
"1951-11-09",0.65,50,44,"TRUE"
"1951-11-10",0.34,55,44,"TRUE"
"1951-11-11",0.81,49,44,"TRUE"
"1951-11-12",0.13,51,43,"TRUE"
"1951-11-13",0.14,46,38,"TRUE"
"1951-11-14",0.03,45,32,"TRUE"
"1951-11-15",0,46,32,"FALSE"
"1951-11-16",0,50,32,"FALSE"
"1951-11-17",0,54,41,"FALSE"
"1951-11-18",0,53,43,"FALSE"
"1951-11-19",0.06,53,40,"TRUE"
"1951-11-20",0.08,4,39,"TRUE"
"1951-11-21",0,46,33,"FALSE"
"1951-11-22",0,43,29,"FALSE"
"1951-11-23",0,41,28,"FALSE"
"1951-11-24",0.06,39,28,"TRUE"
"1951-11-25",0.52,52,39,"TRUE"
"1951-11-26",0.25,53,42,"TRUE"
"1951-11-27",0.31,54,41,"TRUE"
"1951-11-28",0.54,48,40,"TRUE"
"1951-11-29",0.24,51,41,"TRUE"
"1951-11-30",0.63,57,42,"TRUE"
"1951-12-01",0.15,49,36,"TRUE"
"1951-12-02",0.04,48,36,"TRUE"
"1951-12-03",0.3,48,39,"TRUE"
"1951-12-04",0.59,46,37,"TRUE"
"1951-12-05",0.08,42,34,"TRUE"
"1951-12-06",0.01,42,28,"TRUE"
"1951-12-07",0,38,26,"FALSE"
"1951-12-08",0,42,31,"FALSE"
"1951-12-09",0,40,29,"FALSE"
"1951-12-10",0.02,47,36,"TRUE"
"1951-12-11",0,45,41,"FALSE"
"1951-12-12",0,47,30,"FALSE"
"1951-12-13",0,43,29,"FALSE"
"1951-12-14",0,41,29,"FALSE"
"1951-12-15",0.37,44,37,"TRUE"
"1951-12-16",0.01,46,40,"TRUE"
"1951-12-17",0.44,43,35,"TRUE"
"1951-12-18",0.47,44,33,"TRUE"
"1951-12-19",0.04,35,28,"TRUE"
"1951-12-20",0.12,35,28,"TRUE"
"1951-12-21",0.56,48,34,"TRUE"
"1951-12-22",0,45,32,"FALSE"
"1951-12-23",0,38,26,"FALSE"
"1951-12-24",0,35,25,"FALSE"
"1951-12-25",0,40,25,"FALSE"
"1951-12-26",0.13,40,31,"TRUE"
"1951-12-27",0.01,40,31,"TRUE"
"1951-12-28",0.22,42,32,"TRUE"
"1951-12-29",0.27,40,32,"TRUE"
"1951-12-30",0.09,33,22,"TRUE"
"1951-12-31",0,25,16,"FALSE"
"1952-01-01",0,28,10,"FALSE"
"1952-01-02",0,35,20,"FALSE"
"1952-01-03",0.24,31,17,"TRUE"
"1952-01-04",0.06,35,27,"TRUE"
"1952-01-05",0.17,37,32,"TRUE"
"1952-01-06",0.08,35,31,"TRUE"
"1952-01-07",0.09,36,32,"TRUE"
"1952-01-08",0,42,34,"FALSE"
"1952-01-09",0.21,43,36,"TRUE"
"1952-01-10",0.12,41,34,"TRUE"
"1952-01-11",0.17,40,32,"TRUE"
"1952-01-12",0,41,28,"FALSE"
"1952-01-13",0,39,25,"FALSE"
"1952-01-14",0.05,40,31,"TRUE"
"1952-01-15",0,44,32,"FALSE"
"1952-01-16",0,40,28,"FALSE"
"1952-01-17",0,38,27,"FALSE"
"1952-01-18",0.12,43,33,"TRUE"
"1952-01-19",0.04,44,36,"TRUE"
"1952-01-20",0.19,38,33,"TRUE"
"1952-01-21",0.02,35,28,"TRUE"
"1952-01-22",0.03,34,30,"TRUE"
"1952-01-23",0.7,37,30,"TRUE"
"1952-01-24",0.29,46,34,"TRUE"
"1952-01-25",0.25,51,35,"TRUE"
"1952-01-26",0.04,49,39,"TRUE"
"1952-01-27",0,58,38,"FALSE"
"1952-01-28",0.02,53,34,"TRUE"
"1952-01-29",0.57,53,37,"TRUE"
"1952-01-30",1,51,44,"TRUE"
"1952-01-31",0.43,51,42,"TRUE"
"1952-02-01",0.1,50,42,"TRUE"
"1952-02-02",0.11,49,41,"TRUE"
"1952-02-03",0.74,50,41,"TRUE"
"1952-02-04",0.23,51,38,"TRUE"
"1952-02-05",0,50,33,"FALSE"
"1952-02-06",0,51,37,"FALSE"
"1952-02-07",0,47,40,"FALSE"
"1952-02-08",0,51,37,"FALSE"
"1952-02-09",0.24,51,40,"TRUE"
"1952-02-10",0,60,40,"FALSE"
"1952-02-11",0.28,50,37,"TRUE"
"1952-02-12",0,43,32,"FALSE"
"1952-02-13",0,45,28,"FALSE"
"1952-02-14",0.08,44,37,"TRUE"
"1952-02-15",0.06,41,34,"TRUE"
"1952-02-16",0.01,41,30,"TRUE"
"1952-02-17",0,42,30,"FALSE"
"1952-02-18",0,44,31,"FALSE"
"1952-02-19",0.01,38,31,"TRUE"
"1952-02-20",0,39,28,"FALSE"
"1952-02-21",0,43,27,"FALSE"
"1952-02-22",0,44,33,"FALSE"
"1952-02-23",0.02,49,37,"TRUE"
"1952-02-24",0.14,50,38,"TRUE"
"1952-02-25",0.37,50,41,"TRUE"
"1952-02-26",0,44,33,"FALSE"
"1952-02-27",0,46,31,"FALSE"
"1952-02-28",0,44,26,"FALSE"
"1952-02-29",0.07,44,33,"TRUE"
"1952-03-01",0,45,28,"FALSE"
"1952-03-02",0,45,31,"FALSE"
"1952-03-03",0.32,45,37,"TRUE"
"1952-03-04",0.03,43,38,"TRUE"
"1952-03-05",0.11,47,32,"TRUE"
"1952-03-06",0,54,41,"FALSE"
"1952-03-07",0,54,35,"FALSE"
"1952-03-08",0.01,55,33,"TRUE"
"1952-03-09",0.68,47,41,"TRUE"
"1952-03-10",0.59,44,39,"TRUE"
"1952-03-11",0.02,47,34,"TRUE"
"1952-03-12",0.19,45,34,"TRUE"
"1952-03-13",0.03,45,36,"TRUE"
"1952-03-14",0,55,39,"FALSE"
"1952-03-15",0,57,35,"FALSE"
"1952-03-16",0,52,29,"FALSE"
"1952-03-17",0.26,46,36,"TRUE"
"1952-03-18",0.01,46,31,"TRUE"
"1952-03-19",0.13,45,32,"TRUE"
"1952-03-20",0.05,47,35,"TRUE"
"1952-03-21",0,49,29,"FALSE"
"1952-03-22",0.01,56,28,"TRUE"
"1952-03-23",0.48,49,42,"TRUE"
"1952-03-24",0.09,51,45,"TRUE"
"1952-03-25",0.02,53,44,"TRUE"
"1952-03-26",0,51,43,"FALSE"
"1952-03-27",0,58,43,"FALSE"
"1952-03-28",0.13,45,39,"TRUE"
"1952-03-29",0.17,46,38,"TRUE"
"1952-03-30",0.19,46,32,"TRUE"
"1952-03-31",0,46,31,"FALSE"
"1952-04-01",0.05,53,37,"TRUE"
"1952-04-02",0.26,50,38,"TRUE"
"1952-04-03",0.01,53,38,"TRUE"
"1952-04-04",0,70,40,"FALSE"
"1952-04-05",0,68,40,"FALSE"
"1952-04-06",0,51,34,"FALSE"
"1952-04-07",0,51,29,"FALSE"
"1952-04-08",0,55,29,"FALSE"
"1952-04-09",0,62,38,"FALSE"
"1952-04-10",0,62,38,"FALSE"
"1952-04-11",0,55,44,"FALSE"
"1952-04-12",0,64,37,"FALSE"
"1952-04-13",0.38,51,45,"TRUE"
"1952-04-14",0.02,56,42,"TRUE"
"1952-04-15",0,60,35,"FALSE"
"1952-04-16",0,68,36,"FALSE"
"1952-04-17",0,70,41,"FALSE"
"1952-04-18",0,69,42,"FALSE"
"1952-04-19",0.02,49,42,"TRUE"
"1952-04-20",0,59,33,"FALSE"
"1952-04-21",0,65,33,"FALSE"
"1952-04-22",0,56,41,"FALSE"
"1952-04-23",0,67,34,"FALSE"
"1952-04-24",0,64,40,"FALSE"
"1952-04-25",0,63,41,"FALSE"
"1952-04-26",0,57,46,"FALSE"
"1952-04-27",0.7,53,43,"TRUE"
"1952-04-28",0.06,49,34,"TRUE"
"1952-04-29",0.09,58,31,"TRUE"
"1952-04-30",0.44,57,41,"TRUE"
"1952-05-01",0.06,53,37,"TRUE"
"1952-05-02",0.12,59,33,"TRUE"
"1952-05-03",0,56,38,"FALSE"
"1952-05-04",0,56,34,"FALSE"
"1952-05-05",0,55,37,"FALSE"
"1952-05-06",0,62,42,"FALSE"
"1952-05-07",0,66,43,"FALSE"
"1952-05-08",0.03,54,45,"TRUE"
"1952-05-09",0,65,44,"FALSE"
"1952-05-10",0,67,48,"FALSE"
"1952-05-11",0.06,66,49,"TRUE"
"1952-05-12",0.04,70,44,"TRUE"
"1952-05-13",0.09,60,46,"TRUE"
"1952-05-14",0,58,44,"FALSE"
"1952-05-15",0,64,44,"FALSE"
"1952-05-16",0,80,46,"FALSE"
"1952-05-17",0,80,49,"FALSE"
"1952-05-18",0,67,49,"FALSE"
"1952-05-19",0.21,60,48,"TRUE"
"1952-05-20",0.1,58,49,"TRUE"
"1952-05-21",0.24,60,48,"TRUE"
"1952-05-22",0,65,44,"FALSE"
"1952-05-23",0,67,45,"FALSE"
"1952-05-24",0,71,44,"FALSE"
"1952-05-25",0,65,46,"FALSE"
"1952-05-26",0,74,40,"FALSE"
"1952-05-27",0,80,49,"FALSE"
"1952-05-28",0.04,60,48,"TRUE"
"1952-05-29",0,62,45,"FALSE"
"1952-05-30",0,64,42,"FALSE"
"1952-05-31",0,58,46,"FALSE"
"1952-06-01",0,65,44,"FALSE"
"1952-06-02",0,72,47,"FALSE"
"1952-06-03",0.06,62,46,"TRUE"
"1952-06-04",0.02,71,54,"TRUE"
"1952-06-05",0.02,64,49,"TRUE"
"1952-06-06",0.01,67,49,"TRUE"
"1952-06-07",0,70,45,"FALSE"
"1952-06-08",0,73,45,"FALSE"
"1952-06-09",0,71,48,"FALSE"
"1952-06-10",0,61,45,"FALSE"
"1952-06-11",0.32,51,40,"TRUE"
"1952-06-12",0,62,38,"FALSE"
"1952-06-13",0,66,42,"FALSE"
"1952-06-14",0.04,64,45,"TRUE"
"1952-06-15",0.02,59,49,"TRUE"
"1952-06-16",0,57,49,"FALSE"
"1952-06-17",0,70,50,"FALSE"
"1952-06-18",0,75,50,"FALSE"
"1952-06-19",0,70,47,"FALSE"
"1952-06-20",0.03,63,50,"TRUE"
"1952-06-21",0.06,63,48,"TRUE"
"1952-06-22",0.15,64,45,"TRUE"
"1952-06-23",0,69,40,"FALSE"
"1952-06-24",0,72,45,"FALSE"
"1952-06-25",0,70,51,"FALSE"
"1952-06-26",0,69,49,"FALSE"
"1952-06-27",0.06,57,50,"TRUE"
"1952-06-28",0.2,66,53,"TRUE"
"1952-06-29",0.05,61,52,"TRUE"
"1952-06-30",0,67,53,"FALSE"
"1952-07-01",0,68,51,"FALSE"
"1952-07-02",0,73,45,"FALSE"
"1952-07-03",0,81,52,"FALSE"
"1952-07-04",0,68,50,"FALSE"
"1952-07-05",0,66,47,"FALSE"
"1952-07-06",0,74,46,"FALSE"
"1952-07-07",0,82,52,"FALSE"
"1952-07-08",0,87,53,"FALSE"
"1952-07-09",0,89,56,"FALSE"
"1952-07-10",0,87,55,"FALSE"
"1952-07-11",0,79,54,"FALSE"
"1952-07-12",0,74,55,"FALSE"
"1952-07-13",0,82,55,"FALSE"
"1952-07-14",0,88,55,"FALSE"
"1952-07-15",0,80,54,"FALSE"
"1952-07-16",0,69,52,"FALSE"
"1952-07-17",0,72,49,"FALSE"
"1952-07-18",0,72,47,"FALSE"
"1952-07-19",0,69,52,"FALSE"
"1952-07-20",0.02,64,51,"TRUE"
"1952-07-21",0,69,49,"FALSE"
"1952-07-22",0.33,61,52,"TRUE"
"1952-07-23",0.06,69,55,"TRUE"
"1952-07-24",0,71,54,"FALSE"
"1952-07-25",0,77,51,"FALSE"
"1952-07-26",0,76,49,"FALSE"
"1952-07-27",0,78,50,"FALSE"
"1952-07-28",0,80,50,"FALSE"
"1952-07-29",0,78,50,"FALSE"
"1952-07-30",0,81,49,"FALSE"
"1952-07-31",0,75,52,"FALSE"
"1952-08-01",0,75,51,"FALSE"
"1952-08-02",0,79,48,"FALSE"
"1952-08-03",0,89,55,"FALSE"
"1952-08-04",0,92,56,"FALSE"
"1952-08-05",0,68,55,"FALSE"
"1952-08-06",0,73,56,"FALSE"
"1952-08-07",0,67,54,"FALSE"
"1952-08-08",0,83,57,"FALSE"
"1952-08-09",0,88,56,"FALSE"
"1952-08-10",0,79,56,"FALSE"
"1952-08-11",0,85,51,"FALSE"
"1952-08-12",0,88,56,"FALSE"
"1952-08-13",0,73,55,"FALSE"
"1952-08-14",0,67,57,"FALSE"
"1952-08-15",0,68,55,"FALSE"
"1952-08-16",0,69,54,"FALSE"
"1952-08-17",0,70,51,"FALSE"
"1952-08-18",0,63,53,"FALSE"
"1952-08-19",0,69,49,"FALSE"
"1952-08-20",0,73,47,"FALSE"
"1952-08-21",0,75,47,"FALSE"
"1952-08-22",0.38,68,54,"TRUE"
"1952-08-23",0,70,49,"FALSE"
"1952-08-24",0.09,67,51,"TRUE"
"1952-08-25",0.23,64,53,"TRUE"
"1952-08-26",0,70,52,"FALSE"
"1952-08-27",0,70,44,"FALSE"
"1952-08-28",0,75,46,"FALSE"
"1952-08-29",0,69,50,"FALSE"
"1952-08-30",0,75,47,"FALSE"
"1952-08-31",0,72,48,"FALSE"
"1952-09-01",0,81,51,"FALSE"
"1952-09-02",0,78,52,"FALSE"
"1952-09-03",0.01,72,53,"TRUE"
"1952-09-04",0,72,42,"FALSE"
"1952-09-05",0.12,64,47,"TRUE"
"1952-09-06",0.12,63,52,"TRUE"
"1952-09-07",0,64,49,"FALSE"
"1952-09-08",0.06,58,49,"TRUE"
"1952-09-09",0,60,40,"FALSE"
"1952-09-10",0,65,39,"FALSE"
"1952-09-11",0,67,40,"FALSE"
"1952-09-12",0.01,65,46,"TRUE"
"1952-09-13",0,66,39,"FALSE"
"1952-09-14",0,74,47,"FALSE"
"1952-09-15",0,73,42,"FALSE"
"1952-09-16",0,70,44,"FALSE"
"1952-09-17",0,76,49,"FALSE"
"1952-09-18",0,80,52,"FALSE"
"1952-09-19",0,76,56,"FALSE"
"1952-09-20",0,80,55,"FALSE"
"1952-09-21",0,88,50,"FALSE"
"1952-09-22",0,85,48,"FALSE"
"1952-09-23",0,78,48,"FALSE"
"1952-09-24",0,66,49,"FALSE"
"1952-09-25",0,64,48,"FALSE"
"1952-09-26",0,64,50,"FALSE"
"1952-09-27",0,66,50,"FALSE"
"1952-09-28",0,68,45,"FALSE"
"1952-09-29",0,68,47,"FALSE"
"1952-09-30",0,68,53,"FALSE"
"1952-10-01",0,64,49,"FALSE"
"1952-10-02",0,75,45,"FALSE"
"1952-10-03",0,69,46,"FALSE"
"1952-10-04",0,74,48,"FALSE"
"1952-10-05",0,77,42,"FALSE"
"1952-10-06",0,78,42,"FALSE"
"1952-10-07",0,72,42,"FALSE"
"1952-10-08",0,64,50,"FALSE"
"1952-10-09",0,61,50,"FALSE"
"1952-10-10",0,62,48,"FALSE"
"1952-10-11",0,65,47,"FALSE"
"1952-10-12",0,65,45,"FALSE"
"1952-10-13",0,61,45,"FALSE"
"1952-10-14",0,67,44,"FALSE"
"1952-10-15",0,69,35,"FALSE"
"1952-10-16",0,62,38,"FALSE"
"1952-10-17",0,65,44,"FALSE"
"1952-10-18",0,67,40,"FALSE"
"1952-10-19",0,64,52,"FALSE"
"1952-10-20",0.3,61,50,"TRUE"
"1952-10-21",0,60,52,"FALSE"
"1952-10-22",0.05,52,50,"TRUE"
"1952-10-23",0.36,60,50,"TRUE"
"1952-10-24",0.02,61,48,"TRUE"
"1952-10-25",0,60,44,"FALSE"
"1952-10-26",0,52,40,"FALSE"
"1952-10-27",0,58,39,"FALSE"
"1952-10-28",0,58,38,"FALSE"
"1952-10-29",0.23,58,47,"TRUE"
"1952-10-30",0.11,57,44,"TRUE"
"1952-10-31",0.22,50,42,"TRUE"
"1952-11-01",0,53,36,"FALSE"
"1952-11-02",0,55,31,"FALSE"
"1952-11-03",0,61,44,"FALSE"
"1952-11-04",0,55,48,"FALSE"
"1952-11-05",0,54,46,"FALSE"
"1952-11-06",0,54,35,"FALSE"
"1952-11-07",0,53,31,"FALSE"
"1952-11-08",0,64,39,"FALSE"
"1952-11-09",0.18,52,35,"TRUE"
"1952-11-10",0.37,58,45,"TRUE"
"1952-11-11",0.2,52,42,"TRUE"
"1952-11-12",0.05,54,38,"TRUE"
"1952-11-13",0.11,52,39,"TRUE"
"1952-11-14",0.02,51,40,"TRUE"
"1952-11-15",0,51,31,"FALSE"
"1952-11-16",0,46,32,"FALSE"
"1952-11-17",0.01,46,34,"TRUE"
"1952-11-18",0,53,37,"FALSE"
"1952-11-19",0,48,35,"FALSE"
"1952-11-20",0,48,38,"FALSE"
"1952-11-21",0,46,34,"FALSE"
"1952-11-22",0,45,26,"FALSE"
"1952-11-23",0,42,25,"FALSE"
"1952-11-24",0,37,27,"FALSE"
"1952-11-25",0,36,29,"FALSE"
"1952-11-26",0,33,25,"FALSE"
"1952-11-27",0,36,22,"FALSE"
"1952-11-28",0,35,17,"FALSE"
"1952-11-29",0,42,22,"FALSE"
"1952-11-30",0.17,41,26,"TRUE"
"1952-12-01",0.26,47,32,"TRUE"
"1952-12-02",0.23,44,40,"TRUE"
"1952-12-03",0.37,47,42,"TRUE"
"1952-12-04",0.18,54,43,"TRUE"
"1952-12-05",0.29,43,37,"TRUE"
"1952-12-06",0.38,46,37,"TRUE"
"1952-12-07",0.16,45,39,"TRUE"
"1952-12-08",0.11,42,35,"TRUE"
"1952-12-09",0.23,44,35,"TRUE"
"1952-12-10",0,46,35,"FALSE"
"1952-12-11",0.36,52,33,"TRUE"
"1952-12-12",0.32,58,50,"TRUE"
"1952-12-13",0,59,40,"FALSE"
"1952-12-14",0,58,33,"FALSE"
"1952-12-15",0.06,41,31,"TRUE"
"1952-12-16",0.03,48,35,"TRUE"
"1952-12-17",0,46,31,"FALSE"
"1952-12-18",0.01,41,33,"TRUE"
"1952-12-19",0.15,43,37,"TRUE"
"1952-12-20",0.07,41,34,"TRUE"
"1952-12-21",0.77,46,33,"TRUE"
"1952-12-22",0.01,41,36,"TRUE"
"1952-12-23",0.01,46,34,"TRUE"
"1952-12-24",0,45,27,"FALSE"
"1952-12-25",0,42,33,"FALSE"
"1952-12-26",0.02,46,37,"TRUE"
"1952-12-27",0,51,38,"FALSE"
"1952-12-28",0.58,47,38,"TRUE"
"1952-12-29",0.21,49,39,"TRUE"
"1952-12-30",0.13,54,41,"TRUE"
"1952-12-31",0.08,45,36,"TRUE"
"1953-01-01",0.04,44,37,"TRUE"
"1953-01-02",1.36,55,39,"TRUE"
"1953-01-03",0,52,36,"FALSE"
"1953-01-04",0,45,34,"FALSE"
"1953-01-05",0,47,31,"FALSE"
"1953-01-06",0.42,44,26,"TRUE"
"1953-01-07",0.71,46,41,"TRUE"
"1953-01-08",0.69,54,41,"TRUE"
"1953-01-09",0.54,53,36,"TRUE"
"1953-01-10",0.19,47,35,"TRUE"
"1953-01-11",1.26,55,41,"TRUE"
"1953-01-12",0.27,52,47,"TRUE"
"1953-01-13",0.14,50,44,"TRUE"
"1953-01-14",0.02,48,43,"TRUE"
"1953-01-15",0.49,51,41,"TRUE"
"1953-01-16",0.3,45,40,"TRUE"
"1953-01-17",0.56,48,40,"TRUE"
"1953-01-18",0.99,52,44,"TRUE"
"1953-01-19",0.14,51,44,"TRUE"
"1953-01-20",0.02,50,42,"TRUE"
"1953-01-21",0.06,46,40,"TRUE"
"1953-01-22",1.29,50,41,"TRUE"
"1953-01-23",0.23,54,46,"TRUE"
"1953-01-24",0.24,49,43,"TRUE"
"1953-01-25",0.3,45,38,"TRUE"
"1953-01-26",0.35,40,32,"TRUE"
"1953-01-27",0.48,43,35,"TRUE"
"1953-01-28",0.47,49,38,"TRUE"
"1953-01-29",0.37,48,44,"TRUE"
"1953-01-30",0.26,51,45,"TRUE"
"1953-01-31",0.73,54,44,"TRUE"
"1953-02-01",0.2,47,42,"TRUE"
"1953-02-02",0.45,47,41,"TRUE"
"1953-02-03",0.58,51,38,"TRUE"
"1953-02-04",0.14,45,37,"TRUE"
"1953-02-05",0.3,47,39,"TRUE"
"1953-02-06",0.42,52,45,"TRUE"
"1953-02-07",0.31,51,36,"TRUE"
"1953-02-08",0,45,32,"FALSE"
"1953-02-09",0,45,27,"FALSE"
"1953-02-10",0.01,46,31,"TRUE"
"1953-02-11",0,47,36,"FALSE"
"1953-02-12",0,46,34,"FALSE"
"1953-02-13",0,40,34,"FALSE"
"1953-02-14",0,48,36,"FALSE"
"1953-02-15",0.05,43,35,"TRUE"
"1953-02-16",0.6,48,39,"TRUE"
"1953-02-17",0.16,43,31,"TRUE"
"1953-02-18",0,43,30,"FALSE"
"1953-02-19",0,46,29,"FALSE"
"1953-02-20",0.02,44,33,"TRUE"
"1953-02-21",0.03,45,36,"TRUE"
"1953-02-22",0,45,34,"FALSE"
"1953-02-23",0,47,31,"FALSE"
"1953-02-24",0,48,28,"FALSE"
"1953-02-25",0,48,27,"FALSE"
"1953-02-26",0.01,47,31,"TRUE"
"1953-02-27",0.28,46,38,"TRUE"
"1953-02-28",0.14,39,31,"TRUE"
"1953-03-01",0,43,25,"FALSE"
"1953-03-02",0,43,28,"FALSE"
"1953-03-03",0,48,36,"FALSE"
"1953-03-04",0,48,41,"FALSE"
"1953-03-05",0,48,41,"FALSE"
"1953-03-06",0.01,48,35,"TRUE"
"1953-03-07",0,57,31,"FALSE"
"1953-03-08",0,58,38,"FALSE"
"1953-03-09",0,53,37,"FALSE"
"1953-03-10",0.16,50,41,"TRUE"
"1953-03-11",0.16,50,40,"TRUE"
"1953-03-12",0.17,48,34,"TRUE"
"1953-03-13",0,47,33,"FALSE"
"1953-03-14",0,47,26,"FALSE"
"1953-03-15",0.33,49,39,"TRUE"
"1953-03-16",0,47,36,"FALSE"
"1953-03-17",0.12,47,34,"TRUE"
"1953-03-18",0.38,46,33,"TRUE"
"1953-03-19",0,53,33,"FALSE"
"1953-03-20",0.07,47,35,"TRUE"
"1953-03-21",0.03,47,39,"TRUE"
"1953-03-22",0.1,47,40,"TRUE"
"1953-03-23",0,63,43,"FALSE"
"1953-03-24",0.98,59,38,"TRUE"
"1953-03-25",0.01,50,33,"TRUE"
"1953-03-26",0,60,40,"FALSE"
